Unnamed: 0,Veículo,grid_origem,grid_destino,dia,contagem
2878,531,61891,42174,Friday,6
2879,531,61891,42174,Friday,6
2880,531,61891,42174,Friday,6
2881,531,61891,42174,Friday,6
2882,531,61891,42174,Friday,6
2883,531,61891,42174,Friday,6
2884,531,61891,42174,Monday,2
2885,531,61891,42174,Monday,2
2886,531,61891,42174,Thursday,4
2887,531,61891,42174,Thursday,4
2888,531,61891,42174,Thursday,4
2889,531,61891,42174,Thursday,4
2890,531,61891,42174,Tuesday,3
2891,531,61891,42174,Tuesday,3
2892,531,61891,42174,Tuesday,3
2893,531,61891,42174,Wednesday,5
2894,531,61891,42174,Wednesday,5
2895,531,61891,42174,Wednesday,5
2896,531,61891,42174,Wednesday,5
2897,531,61891,42174,Wednesday,5
2898,531,66059,54375,Monday,2
2899,531,66059,54375,Monday,2
3005,560,43381,78354,Wednesday,2
3006,560,43381,78354,Wednesday,2
3007,560,45009,78354,Wednesday,2
3008,560,45009,78354,Wednesday,2
3009,560,45822,78354,Friday,2
3010,560,45822,78354,Friday,2
3011,560,45825,78354,Tuesday,3
3012,560,45825,78354,Tuesday,3
3013,560,45825,78354,Tuesday,3
3014,560,45826,77928,Sunday,2
3015,560,45826,77928,Sunday,2
3016,560,78321,78354,Saturday,2
3017,560,78321,78354,Saturday,2
3018,560,78354,44602,Sunday,3
3019,560,78354,44602,Sunday,3
3020,560,78354,44602,Sunday,3
3021,560,78354,44603,Saturday,2
3022,560,78354,44603,Saturday,2
3023,560,78354,45009,Wednesday,2
3024,560,78354,45009,Wednesday,2
3025,560,78354,45010,Friday,3
3026,560,78354,45010,Friday,3
3027,560,78354,45010,Friday,3
3028,560,78354,45010,Tuesday,3
3029,560,78354,45010,Tuesday,3
3030,560,78354,45010,Tuesday,3
3031,560,78354,45010,Wednesday,2
3032,560,78354,45010,Wednesday,2
3033,560,78354,45012,Monday,2
3034,560,78354,45012,Monday,2
3035,560,78354,45012,Thursday,2
3036,560,78354,45012,Thursday,2
3037,560,78354,45012,Wednesday,2
3038,560,78354,45012,Wednesday,2
3039,560,78354,45013,Saturday,4
3040,560,78354,45013,Saturday,4
3041,560,78354,45013,Saturday,4
3042,560,78354,45013,Saturday,4
3043,560,78354,45013,Sunday,3
3044,560,78354,45013,Sunday,3
3045,560,78354,45013,Sunday,3
3046,560,78354,45422,Friday,2
3047,560,78354,45422,Friday,2
3048,560,78354,45422,Saturday,2
3049,560,78354,45422,Saturday,2
3050,560,78354,46236,Sunday,3
3051,560,78354,46236,Sunday,3
3052,560,78354,46236,Sunday,3
3053,560,78354,47462,Tuesday,2
3054,560,78354,47462,Tuesday,2
3055,560,78354,47466,Friday,4
3056,560,78354,47466,Friday,4
3057,560,78354,47466,Friday,4
3058,560,78354,47466,Friday,4
3059,560,78354,47466,Monday,2
3060,560,78354,47466,Monday,2
3061,560,78354,47466,Saturday,2
3062,560,78354,47466,Saturday,2
3063,560,78354,47466,Sunday,2
3064,560,78354,47466,Sunday,2
3065,560,78354,47466,Tuesday,2
3066,560,78354,47466,Tuesday,2
3067,560,78354,47466,Wednesday,2
3068,560,78354,47466,Wednesday,2
3069,560,78354,66940,Tuesday,2
3070,560,78354,66940,Tuesday,2
3071,560,78354,75312,Wednesday,2
3072,560,78354,75312,Wednesday,2
3073,560,78354,77480,Friday,2
3074,560,78354,77480,Friday,2
3075,560,78354,77480,Saturday,2
3076,560,78354,77480,Saturday,2
3077,560,78354,77896,Friday,2
3078,560,78354,77896,Friday,2
3079,560,78354,77896,Thursday,2
3080,560,78354,77896,Thursday,2
3081,560,78354,77928,Friday,2
3082,560,78354,77928,Friday,2
3083,560,78354,77928,Monday,4
3084,560,78354,77928,Monday,4
3085,560,78354,77928,Monday,4
3086,560,78354,77928,Monday,4
3087,560,78354,77928,Saturday,5
3088,560,78354,77928,Saturday,5
3089,560,78354,77928,Saturday,5
3090,560,78354,77928,Saturday,5
3091,560,78354,77928,Saturday,5
3092,560,78354,77928,Sunday,7
3093,560,78354,77928,Sunday,7
3094,560,78354,77928,Sunday,7
3095,560,78354,77928,Sunday,7
3096,560,78354,77928,Sunday,7
3097,560,78354,77928,Sunday,7
3098,560,78354,77928,Sunday,7
3099,560,78354,77928,Thursday,7
3100,560,78354,77928,Thursday,7
3101,560,78354,77928,Thursday,7
3102,560,78354,77928,Thursday,7
3103,560,78354,77928,Thursday,7
3104,560,78354,77928,Thursday,7
3105,560,78354,77928,Thursday,7
3106,560,78354,77928,Tuesday,6
3107,560,78354,77928,Tuesday,6
3108,560,78354,77928,Tuesday,6
3109,560,78354,77928,Tuesday,6
3110,560,78354,77928,Tuesday,6
3111,560,78354,77928,Tuesday,6
3112,560,78354,77928,Wednesday,3
3113,560,78354,77928,Wednesday,3
3114,560,78354,77928,Wednesday,3
3115,560,78354,78321,Thursday,2
3116,560,78354,78321,Thursday,2
3117,560,78354,78354,Friday,11
3118,560,78354,78354,Friday,11
3119,560,78354,78354,Friday,11
3120,560,78354,78354,Friday,11
3121,560,78354,78354,Friday,11
3122,560,78354,78354,Friday,11
3123,560,78354,78354,Friday,11
3124,560,78354,78354,Friday,11
3125,560,78354,78354,Friday,11
3126,560,78354,78354,Friday,11
3127,560,78354,78354,Friday,11
3128,560,78354,78354,Monday,14
3129,560,78354,78354,Monday,14
3130,560,78354,78354,Monday,14
3131,560,78354,78354,Monday,14
3132,560,78354,78354,Monday,14
3133,560,78354,78354,Monday,14
3134,560,78354,78354,Monday,14
3135,560,78354,78354,Monday,14
3136,560,78354,78354,Monday,14
3137,560,78354,78354,Monday,14
3138,560,78354,78354,Monday,14
3139,560,78354,78354,Monday,14
3140,560,78354,78354,Monday,14
3141,560,78354,78354,Monday,14
3142,560,78354,78354,Saturday,10
3143,560,78354,78354,Saturday,10
3144,560,78354,78354,Saturday,10
3145,560,78354,78354,Saturday,10
3146,560,78354,78354,Saturday,10
3147,560,78354,78354,Saturday,10
3148,560,78354,78354,Saturday,10
3149,560,78354,78354,Saturday,10
3150,560,78354,78354,Saturday,10
3151,560,78354,78354,Saturday,10
3152,560,78354,78354,Sunday,12
3153,560,78354,78354,Sunday,12
3154,560,78354,78354,Sunday,12
3155,560,78354,78354,Sunday,12
3156,560,78354,78354,Sunday,12
3157,560,78354,78354,Sunday,12
3158,560,78354,78354,Sunday,12
3159,560,78354,78354,Sunday,12
3160,560,78354,78354,Sunday,12
3161,560,78354,78354,Sunday,12
3162,560,78354,78354,Sunday,12
3163,560,78354,78354,Sunday,12
3164,560,78354,78354,Thursday,13
3165,560,78354,78354,Thursday,13
3166,560,78354,78354,Thursday,13
3167,560,78354,78354,Thursday,13
3168,560,78354,78354,Thursday,13
3169,560,78354,78354,Thursday,13
3170,560,78354,78354,Thursday,13
3171,560,78354,78354,Thursday,13
3172,560,78354,78354,Thursday,13
3173,560,78354,78354,Thursday,13
3174,560,78354,78354,Thursday,13
3175,560,78354,78354,Thursday,13
3176,560,78354,78354,Thursday,13
3177,560,78354,78354,Tuesday,11
3178,560,78354,78354,Tuesday,11
3179,560,78354,78354,Tuesday,11
3180,560,78354,78354,Tuesday,11
3181,560,78354,78354,Tuesday,11
3182,560,78354,78354,Tuesday,11
3183,560,78354,78354,Tuesday,11
3184,560,78354,78354,Tuesday,11
3185,560,78354,78354,Tuesday,11
3186,560,78354,78354,Tuesday,11
3187,560,78354,78354,Tuesday,11
3188,560,78354,78354,Wednesday,12
3189,560,78354,78354,Wednesday,12
3190,560,78354,78354,Wednesday,12
3191,560,78354,78354,Wednesday,12
3192,560,78354,78354,Wednesday,12
3193,560,78354,78354,Wednesday,12
3194,560,78354,78354,Wednesday,12
3195,560,78354,78354,Wednesday,12
3196,560,78354,78354,Wednesday,12
3197,560,78354,78354,Wednesday,12
3198,560,78354,78354,Wednesday,12
3199,560,78354,78354,Wednesday,12
3200,561,21933,28551,Saturday,2
3201,561,21933,28551,Saturday,2
3202,561,21933,28551,Sunday,3
3203,561,21933,28551,Sunday,3
3204,561,21933,28551,Sunday,3
3205,561,21933,28552,Monday,2
3206,561,21933,28552,Monday,2
3207,561,21933,29337,Sunday,2
3208,561,21933,29337,Sunday,2
3209,561,29712,48204,Monday,2
3210,561,29712,48204,Monday,2
3211,561,36107,48284,Saturday,2
3212,561,36107,48284,Saturday,2
3213,561,47449,48204,Friday,2
3214,561,47449,48204,Friday,2
3215,561,47449,48204,Sunday,2
3216,561,47449,48204,Sunday,2
3217,561,47449,48205,Wednesday,2
3218,561,47449,48205,Wednesday,2
3219,561,47451,48204,Monday,5
3220,561,47451,48204,Monday,5
3221,561,47451,48204,Monday,5
3222,561,47451,48204,Monday,5
3223,561,47451,48204,Monday,5
3224,561,47451,48204,Saturday,3
3225,561,47451,48204,Saturday,3
3226,561,47451,48204,Saturday,3
3227,561,47451,48204,Tuesday,3
3228,561,47451,48204,Tuesday,3
3229,561,47451,48204,Tuesday,3
3230,561,47451,48205,Monday,2
3231,561,47451,48205,Monday,2
3232,561,47451,48205,Thursday,3
3233,561,47451,48205,Thursday,3
3234,561,47451,48205,Thursday,3
3235,561,47452,48204,Wednesday,3
3236,561,47452,48204,Wednesday,3
3237,561,47452,48204,Wednesday,3
3238,561,47860,48204,Saturday,2
3239,561,47860,48204,Saturday,2
3240,561,47868,48204,Friday,2
3241,561,47868,48204,Friday,2
3242,561,47868,48204,Monday,2
3243,561,47868,48204,Monday,2
3244,561,47868,48204,Saturday,3
3245,561,47868,48204,Saturday,3
3246,561,47868,48204,Saturday,3
3247,561,47868,48204,Thursday,2
3248,561,47868,48204,Thursday,2
3249,561,47868,48204,Tuesday,5
3250,561,47868,48204,Tuesday,5
3251,561,47868,48204,Tuesday,5
3252,561,47868,48204,Tuesday,5
3253,561,47868,48204,Tuesday,5
3254,561,47868,48205,Friday,2
3255,561,47868,48205,Friday,2
3256,561,47868,48205,Wednesday,2
3257,561,47868,48205,Wednesday,2
3258,561,47869,48204,Sunday,2
3259,561,47869,48204,Sunday,2
3260,561,48204,48283,Tuesday,2
3261,561,48204,48283,Tuesday,2
3262,561,48204,48284,Tuesday,3
3263,561,48204,48284,Tuesday,3
3264,561,48204,48284,Tuesday,3
3265,561,48204,49513,Tuesday,2
3266,561,48204,49513,Tuesday,2
3267,561,49097,48204,Wednesday,3
3268,561,49097,48204,Wednesday,3
3269,561,49097,48204,Wednesday,3
3270,561,51972,48204,Tuesday,2
3271,561,51972,48204,Tuesday,2
3272,561,66449,50738,Friday,6
3273,561,66449,50738,Friday,6
3274,561,66449,50738,Friday,6
3275,561,66449,50738,Friday,6
3276,561,66449,50738,Friday,6
3277,561,66449,50738,Friday,6
3278,561,66449,50738,Monday,12
3279,561,66449,50738,Monday,12
3280,561,66449,50738,Monday,12
3281,561,66449,50738,Monday,12
3282,561,66449,50738,Monday,12
3283,561,66449,50738,Monday,12
3284,561,66449,50738,Monday,12
3285,561,66449,50738,Monday,12
3286,561,66449,50738,Monday,12
3287,561,66449,50738,Monday,12
3288,561,66449,50738,Monday,12
3289,561,66449,50738,Monday,12
3290,561,66449,50738,Saturday,7
3291,561,66449,50738,Saturday,7
3292,561,66449,50738,Saturday,7
3293,561,66449,50738,Saturday,7
3294,561,66449,50738,Saturday,7
3295,561,66449,50738,Saturday,7
3296,561,66449,50738,Saturday,7
3297,561,66449,50738,Sunday,2
3298,561,66449,50738,Sunday,2
3299,561,66449,50738,Thursday,5
3300,561,66449,50738,Thursday,5
3301,561,66449,50738,Thursday,5
3302,561,66449,50738,Thursday,5
3303,561,66449,50738,Thursday,5
3304,561,66449,50738,Tuesday,7
3305,561,66449,50738,Tuesday,7
3306,561,66449,50738,Tuesday,7
3307,561,66449,50738,Tuesday,7
3308,561,66449,50738,Tuesday,7
3309,561,66449,50738,Tuesday,7
3310,561,66449,50738,Tuesday,7
3311,561,66449,50738,Wednesday,5
3312,561,66449,50738,Wednesday,5
3313,561,66449,50738,Wednesday,5
3314,561,66449,50738,Wednesday,5
3315,561,66449,50738,Wednesday,5
3316,561,66449,50743,Monday,2
3317,561,66449,50743,Monday,2
3318,561,66449,51147,Friday,3
3319,561,66449,51147,Friday,3
3320,561,66449,51147,Friday,3
3321,561,66449,51147,Thursday,2
3322,561,66449,51147,Thursday,2
3323,561,66449,51147,Wednesday,3
3324,561,66449,51147,Wednesday,3
3325,561,66449,51147,Wednesday,3
3326,561,66449,51558,Friday,2
3327,561,66449,51558,Friday,2
3328,561,66449,51558,Monday,7
3329,561,66449,51558,Monday,7
3330,561,66449,51558,Monday,7
3331,561,66449,51558,Monday,7
3332,561,66449,51558,Monday,7
3333,561,66449,51558,Monday,7
3334,561,66449,51558,Monday,7
3374,565,20542,31283,Wednesday,2
3375,565,20542,31283,Wednesday,2
3376,565,20542,31284,Tuesday,2
3377,565,20542,31284,Tuesday,2
3378,565,21628,30887,Thursday,2
3379,565,21628,30887,Thursday,2
3380,565,21628,31284,Tuesday,2
3381,565,21628,31284,Tuesday,2
3382,565,29718,30950,Wednesday,2
3383,565,29718,30950,Wednesday,2
3384,565,29719,30950,Friday,3
3385,565,29719,30950,Friday,3
3386,565,29719,30950,Friday,3
3387,565,29719,30950,Saturday,2
3388,565,29719,30950,Saturday,2
3389,565,30950,31284,Friday,5
3390,565,30950,31284,Friday,5
3391,565,30950,31284,Friday,5
3392,565,30950,31284,Friday,5
3393,565,30950,31284,Friday,5
3394,565,30950,31284,Saturday,6
3395,565,30950,31284,Saturday,6
3396,565,30950,31284,Saturday,6
3397,565,30950,31284,Saturday,6
3398,565,30950,31284,Saturday,6
3399,565,30950,31284,Saturday,6
3400,565,30950,31284,Sunday,4
3401,565,30950,31284,Sunday,4
3402,565,30950,31284,Sunday,4
3403,565,30950,31284,Sunday,4
3404,565,30950,31284,Thursday,7
3405,565,30950,31284,Thursday,7
3406,565,30950,31284,Thursday,7
3407,565,30950,31284,Thursday,7
3408,565,30950,31284,Thursday,7
3409,565,30950,31284,Thursday,7
3410,565,30950,31284,Thursday,7
3411,565,30950,31284,Tuesday,2
3412,565,30950,31284,Tuesday,2
3413,565,30950,31284,Wednesday,8
3414,565,30950,31284,Wednesday,8
3415,565,30950,31284,Wednesday,8
3416,565,30950,31284,Wednesday,8
3417,565,30950,31284,Wednesday,8
3418,565,30950,31284,Wednesday,8
3419,565,30950,31284,Wednesday,8
3420,565,30950,31284,Wednesday,8
3421,565,31284,30950,Friday,3
3422,565,31284,30950,Friday,3
3423,565,31284,30950,Friday,3
3424,565,31284,30950,Saturday,2
3425,565,31284,30950,Saturday,2
3426,565,31284,30950,Sunday,4
3427,565,31284,30950,Sunday,4
3428,565,31284,30950,Sunday,4
3429,565,31284,30950,Sunday,4
3430,565,31284,30950,Thursday,5
3431,565,31284,30950,Thursday,5
3432,565,31284,30950,Thursday,5
3433,565,31284,30950,Thursday,5
3434,565,31284,30950,Thursday,5
3435,565,31284,30950,Tuesday,2
3436,565,31284,30950,Tuesday,2
3437,565,31284,30950,Wednesday,3
3438,565,31284,30950,Wednesday,3
3439,565,31284,30950,Wednesday,3
3440,575,59764,75312,Monday,2
3441,575,59764,75312,Monday,2
3442,575,59764,75312,Tuesday,2
3443,575,59764,75312,Tuesday,2
3444,575,66449,75312,Tuesday,2
3445,575,66449,75312,Tuesday,2
3446,575,74544,78354,Saturday,2
3447,575,74544,78354,Saturday,2
3448,575,74544,78354,Wednesday,2
3449,575,74544,78354,Wednesday,2
3450,575,74548,78354,Wednesday,2
3451,575,74548,78354,Wednesday,2
3452,575,75736,75736,Monday,4
3453,575,75736,75736,Monday,4
3454,575,75736,75736,Monday,4
3455,575,75736,75736,Monday,4
3456,575,75736,75736,Sunday,3
3457,575,75736,75736,Sunday,3
3458,575,75736,75736,Sunday,3
3459,575,75736,75736,Tuesday,2
3460,575,75736,75736,Tuesday,2
3461,575,75737,75736,Monday,3
3462,575,75737,75736,Monday,3
3463,575,75737,75736,Monday,3
3464,575,75737,75736,Sunday,2
3465,575,75737,75736,Sunday,2
3466,575,75820,78354,Tuesday,3
3467,575,75820,78354,Tuesday,3
3468,575,75820,78354,Tuesday,3
3469,575,75820,78354,Wednesday,4
3470,575,75820,78354,Wednesday,4
3471,575,75820,78354,Wednesday,4
3472,575,75820,78354,Wednesday,4
3473,575,78354,64462,Tuesday,2
3474,575,78354,64462,Tuesday,2
3475,575,78354,69505,Thursday,2
3476,575,78354,69505,Thursday,2
3477,575,78354,73278,Tuesday,2
3478,575,78354,73278,Tuesday,2
3479,575,78354,74543,Saturday,3
3480,575,78354,74543,Saturday,3
3481,575,78354,74543,Saturday,3
3482,575,78354,74543,Tuesday,8
3483,575,78354,74543,Tuesday,8
3484,575,78354,74543,Tuesday,8
3485,575,78354,74543,Tuesday,8
3486,575,78354,74543,Tuesday,8
3487,575,78354,74543,Tuesday,8
3488,575,78354,74543,Tuesday,8
3489,575,78354,74543,Tuesday,8
3490,575,78354,74543,Wednesday,5
3491,575,78354,74543,Wednesday,5
3492,575,78354,74543,Wednesday,5
3493,575,78354,74543,Wednesday,5
3494,575,78354,74543,Wednesday,5
3495,575,78354,75818,Wednesday,2
3496,575,78354,75818,Wednesday,2
3497,575,78354,75819,Tuesday,2
3498,575,78354,75819,Tuesday,2
3499,575,78354,75819,Wednesday,3
3500,575,78354,75819,Wednesday,3
3501,575,78354,75819,Wednesday,3
3502,575,78354,77928,Tuesday,2
3503,575,78354,77928,Tuesday,2
3504,575,78354,78354,Friday,7
3505,575,78354,78354,Friday,7
3506,575,78354,78354,Friday,7
3507,575,78354,78354,Friday,7
3508,575,78354,78354,Friday,7
3509,575,78354,78354,Friday,7
3510,575,78354,78354,Friday,7
3511,575,78354,78354,Saturday,7
3512,575,78354,78354,Saturday,7
3513,575,78354,78354,Saturday,7
3514,575,78354,78354,Saturday,7
3515,575,78354,78354,Saturday,7
3516,575,78354,78354,Saturday,7
3517,575,78354,78354,Saturday,7
3518,575,78354,78354,Sunday,5
3519,575,78354,78354,Sunday,5
3520,575,78354,78354,Sunday,5
3521,575,78354,78354,Sunday,5
3522,575,78354,78354,Sunday,5
3523,575,78354,78354,Thursday,7
3524,575,78354,78354,Thursday,7
3525,575,78354,78354,Thursday,7
3526,575,78354,78354,Thursday,7
3527,575,78354,78354,Thursday,7
3528,575,78354,78354,Thursday,7
3529,575,78354,78354,Thursday,7
3530,575,78354,78354,Tuesday,5
3531,575,78354,78354,Tuesday,5
3532,575,78354,78354,Tuesday,5
3533,575,78354,78354,Tuesday,5
3534,575,78354,78354,Tuesday,5
3535,575,78354,78354,Wednesday,3
3536,575,78354,78354,Wednesday,3
3537,575,78354,78354,Wednesday,3
3709,597,21933,44191,Wednesday,2
3710,597,21933,44191,Wednesday,2
3711,597,22308,44599,Monday,3
3712,597,22308,44599,Monday,3
3713,597,22308,44599,Monday,3
3714,597,30421,43356,Monday,2
3715,597,30421,43356,Monday,2
3716,597,30421,69505,Monday,2
3717,597,30421,69505,Monday,2
3718,597,30421,69505,Sunday,3
3719,597,30421,69505,Sunday,3
3720,597,30421,69505,Sunday,3
3721,597,30421,69505,Tuesday,5
3722,597,30421,69505,Tuesday,5
3723,597,30421,69505,Tuesday,5
3724,597,30421,69505,Tuesday,5
3725,597,30421,69505,Tuesday,5
3726,597,30421,69926,Saturday,3
3727,597,30421,69926,Saturday,3
3728,597,30421,69926,Saturday,3
3729,597,30421,69926,Sunday,4
3730,597,30421,69926,Sunday,4
3731,597,30421,69926,Sunday,4
3732,597,30421,69926,Sunday,4
3733,597,30421,69926,Thursday,3
3734,597,30421,69926,Thursday,3
3735,597,30421,69926,Thursday,3
3736,597,30421,69926,Tuesday,5
3737,597,30421,69926,Tuesday,5
3738,597,30421,69926,Tuesday,5
3739,597,30421,69926,Tuesday,5
3740,597,30421,69926,Tuesday,5
3741,597,30421,69926,Wednesday,6
3742,597,30421,69926,Wednesday,6
3743,597,30421,69926,Wednesday,6
3744,597,30421,69926,Wednesday,6
3745,597,30421,69926,Wednesday,6
3746,597,30421,69926,Wednesday,6
3747,597,30422,69505,Monday,2
3748,597,30422,69505,Monday,2
3749,597,30422,69505,Saturday,2
3750,597,30422,69505,Saturday,2
3751,597,30422,69505,Sunday,2
3752,597,30422,69505,Sunday,2
3753,597,30422,69926,Friday,2
3754,597,30422,69926,Friday,2
3755,597,30422,69926,Monday,3
3756,597,30422,69926,Monday,3
3757,597,30422,69926,Monday,3
3758,597,30422,69926,Sunday,2
3759,597,30422,69926,Sunday,2
3760,597,30422,69926,Thursday,5
3761,597,30422,69926,Thursday,5
3762,597,30422,69926,Thursday,5
3763,597,30422,69926,Thursday,5
3764,597,30422,69926,Thursday,5
3765,597,30422,69926,Wednesday,5
3766,597,30422,69926,Wednesday,5
3767,597,30422,69926,Wednesday,5
3768,597,30422,69926,Wednesday,5
3769,597,30422,69926,Wednesday,5
